[19:27:20] --- Session Reset ---
[19:27:22] --- Session Reset ---
[19:27:24] --- Session Reset ---
[19:27:26] --- Session Reset ---
[19:27:28] --- Session Reset ---
[19:27:30] --- Session Reset ---
[19:27:32] --- Session Reset ---
[19:27:34] --- Session Reset ---
[19:27:36] --- Session Reset ---
[19:27:38] --- Session Reset ---
[19:27:40] --- Session Reset ---
[19:27:42] --- Session Reset ---
[19:27:44] --- Session Reset ---
[19:27:46] --- Session Reset ---
[19:27:48] --- Session Reset ---
[19:27:50] --- Session Reset ---
[19:27:52] --- Session Reset ---
[19:27:54] --- Session Reset ---
[19:27:56] --- Session Reset ---
[19:27:58] --- Session Reset ---
[19:28:00] --- Session Reset ---
[19:28:02] --- Session Reset ---
[19:28:04] --- Session Reset ---
[19:28:06] --- Session Reset ---
[19:28:08] --- Session Reset ---
[19:28:10] --- Session Reset ---
[19:28:12] --- Session Reset ---
[19:28:14] --- Session Reset ---
[19:28:16] --- Session Reset ---
[19:28:18] --- Session Reset ---
[19:28:20] --- Session Reset ---
[19:28:22] --- Session Reset ---
[19:28:26] --- Session Reset ---
[19:28:29] --- Session Reset ---
[19:28:31] --- Session Reset ---
[19:28:33] --- Session Reset ---
[19:28:37] --- Session Reset ---
[19:28:40] --- Session Reset ---
[19:28:42] --- Session Reset ---
[19:28:44] --- Session Reset ---
[19:29:01] --- Session Reset ---
[19:29:02] Step 1   | Risk: 0.0181 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 54
[19:29:13] Step 6   | Risk: 0.2590 | Alert: HEALTHY  | Failure: None            | Air: 298.5 | ProcT: 309.0 | RPM: 1528 | Torque: 39.1 | Wear: 54
[19:29:14] Step 7   | Risk: 0.4858 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1553 | Torque: 38.0 | Wear: 63
[19:29:14] Step 8   | Risk: 0.2506 | Alert: HEALTHY  | Failure: None            | Air: 301.2 | ProcT: 309.6 | RPM: 1464 | Torque: 38.7 | Wear: 56
[19:29:15] Step 9   | Risk: 0.4540 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.7 | RPM: 1545 | Torque: 38.0 | Wear: 72
[19:29:15] Step 10  | Risk: 0.2472 | Alert: HEALTHY  | Failure: None            | Air: 301.9 | ProcT: 308.6 | RPM: 1465 | Torque: 38.5 | Wear: 58
[19:29:17] Step 11  | Risk: 0.4770 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1550 | Torque: 38.0 | Wear: 54
[19:29:17] Step 12  | Risk: 0.2884 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 309.6 | RPM: 1545 | Torque: 38.7 | Wear: 60
[19:29:18] Step 13  | Risk: 0.4299 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 68
[19:29:19] Step 14  | Risk: 0.3745 | Alert: WARNING  | Failure: OSF             | Air: 301.1 | ProcT: 311.3 | RPM: 1472 | Torque: 41.2 | Wear: 62
[19:29:19] Step 15  | Risk: 0.3624 | Alert: WARNING  | Failure: TWF             | Air: 300.4 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 62
[19:29:20] Step 16  | Risk: 0.4942 | Alert: WARNING  | Failure: OSF             | Air: 301.3 | ProcT: 311.9 | RPM: 1466 | Torque: 42.2 | Wear: 69
[19:29:21] Step 17  | Risk: 0.2984 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 62
[19:29:21] Step 18  | Risk: 0.6251 | Alert: CRITICAL | Failure: TWF             | Air: 303.6 | ProcT: 312.0 | RPM: 1439 | Torque: 44.6 | Wear: 76
[19:29:22] Step 19  | Risk: 0.3348 | Alert: WARNING  | Failure: TWF             | Air: 300.4 | ProcT: 310.5 | RPM: 1554 | Torque: 38.0 | Wear: 61
[19:29:23] Step 20  | Risk: 0.6647 | Alert: CRITICAL | Failure: HDF             | Air: 302.1 | ProcT: 313.2 | RPM: 1332 | Torque: 45.4 | Wear: 82
[19:29:24] Step 21  | Risk: 0.6679 | Alert: CRITICAL | Failure: TWF             | Air: 305.0 | ProcT: 314.7 | RPM: 1289 | Torque: 48.3 | Wear: 88
[19:29:24] Step 22  | Risk: 0.6642 | Alert: CRITICAL | Failure: TWF             | Air: 300.7 | ProcT: 310.6 | RPM: 1552 | Torque: 38.0 | Wear: 71
[19:29:25] Step 23  | Risk: 0.6666 | Alert: CRITICAL | Failure: HDF             | Air: 306.8 | ProcT: 315.5 | RPM: 1243 | Torque: 50.4 | Wear: 94
[19:29:25] Step 24  | Risk: 0.3334 | Alert: WARNING  | Failure: TWF             | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 61
[19:29:26] Step 25  | Risk: 0.6667 | Alert: CRITICAL | Failure: HDF             | Air: 306.6 | ProcT: 316.4 | RPM: 1210 | Torque: 54.6 | Wear: 100
[19:29:27] Step 26  | Risk: 0.3334 | Alert: WARNING  | Failure: TWF             | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 65
[19:29:28] Step 27  | Risk: 0.6667 | Alert: CRITICAL | Failure: HDF             | Air: 307.4 | ProcT: 317.8 | RPM: 1189 | Torque: 55.3 | Wear: 105
[19:29:28] Step 28  | Risk: 0.3334 | Alert: WARNING  | Failure: TWF             | Air: 300.5 | ProcT: 310.4 | RPM: 1548 | Torque: 38.0 | Wear: 60
[19:29:29] Step 29  | Risk: 0.6667 | Alert: CRITICAL | Failure: HDF             | Air: 309.0 | ProcT: 319.0 | RPM: 1113 | Torque: 59.2 | Wear: 110
[19:29:30] Step 30  | Risk: 0.3333 | Alert: WARNING  | Failure: TWF             | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 69
[19:29:31] Step 31  | Risk: 0.6667 | Alert: CRITICAL | Failure: HDF             | Air: 310.5 | ProcT: 320.8 | RPM: 1089 | Torque: 60.8 | Wear: 115
[19:31:22] Step 32  | Risk: 0.6667 | Alert: CRITICAL | Failure: TWF             | Air: 314.5 | ProcT: 324.5 | RPM: 1133 | Torque: 58.4 | Wear: 135
[19:31:24] Step 33  | Risk: 0.6667 | Alert: CRITICAL | Failure: TWF             | Air: 300.5 | ProcT: 310.6 | RPM: 1554 | Torque: 38.0 | Wear: 66
[19:31:25] Step 34  | Risk: 0.6627 | Alert: CRITICAL | Failure: TWF             | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 55
[19:31:27] Step 35  | Risk: 0.3300 | Alert: WARNING  | Failure: HDF             | Air: 300.3 | ProcT: 310.4 | RPM: 1548 | Torque: 38.0 | Wear: 55
[19:31:28] Step 36  | Risk: 0.6633 | Alert: CRITICAL | Failure: HDF             | Air: 312.7 | ProcT: 322.7 | RPM: 1188 | Torque: 56.0 | Wear: 127
[19:31:29] Step 37  | Risk: 0.6672 | Alert: CRITICAL | Failure: TWF             | Air: 315.5 | ProcT: 325.5 | RPM: 1105 | Torque: 60.0 | Wear: 139
[19:31:31] Step 38  | Risk: 0.6667 | Alert: CRITICAL | Failure: TWF             | Air: 303.5 | ProcT: 313.5 | RPM: 1468 | Torque: 42.1 | Wear: 88
[19:31:33] Step 39  | Risk: 0.5231 | Alert: CRITICAL | Failure: TWF             | Air: 300.6 | ProcT: 310.6 | RPM: 1551 | Torque: 38.0 | Wear: 71
[19:31:34] Step 40  | Risk: 0.1898 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 68
[19:31:36] Step 41  | Risk: 0.1898 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.7 | RPM: 1546 | Torque: 38.0 | Wear: 74
[19:31:37] Step 42  | Risk: 0.0008 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1551 | Torque: 38.0 | Wear: 55
[19:31:39] Step 43  | Risk: 0.0120 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 66
[19:31:40] Step 44  | Risk: 0.0237 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 67
[19:31:41] Step 45  | Risk: 0.3563 | Alert: HEALTHY  | Failure: None            | Air: 311.1 | ProcT: 321.2 | RPM: 1233 | Torque: 53.7 | Wear: 121
[19:31:43] Step 46  | Risk: 0.3450 | Alert: WARNING  | Failure: TWF             | Air: 302.9 | ProcT: 312.8 | RPM: 1487 | Torque: 41.2 | Wear: 85
[19:31:45] Step 47  | Risk: 0.6272 | Alert: CRITICAL | Failure: TWF             | Air: 301.7 | ProcT: 311.7 | RPM: 1520 | Torque: 39.5 | Wear: 80
[19:31:46] Step 48  | Risk: 0.6272 | Alert: CRITICAL | Failure: TWF             | Air: 307.7 | ProcT: 317.7 | RPM: 1343 | Torque: 48.5 | Wear: 106
[19:31:47] Step 49  | Risk: 0.6272 | Alert: CRITICAL | Failure: TWF             | Air: 300.5 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 57
[19:31:48] Step 50  | Risk: 0.3905 | Alert: WARNING  | Failure: HDF             | Air: 300.7 | ProcT: 310.7 | RPM: 1548 | Torque: 38.0 | Wear: 75
[19:31:50] Step 51  | Risk: 0.1176 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 60
[19:54:08] --- Session Reset ---
[19:54:10] Step 1   | Risk: 0.0209 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1552 | Torque: 38.0 | Wear: 57
[19:54:11] Step 2   | Risk: 0.0212 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1554 | Torque: 38.0 | Wear: 58
[19:54:12] Step 3   | Risk: 0.0211 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 58
[19:54:14] Step 4   | Risk: 0.0248 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1549 | Torque: 38.0 | Wear: 59
[19:54:15] Step 5   | Risk: 0.0271 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1553 | Torque: 38.0 | Wear: 63
[19:54:17] Step 6   | Risk: 0.0351 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1554 | Torque: 38.0 | Wear: 71
[19:54:18] Step 7   | Risk: 0.0323 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1553 | Torque: 38.0 | Wear: 64
[19:54:20] Step 8   | Risk: 0.0268 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1549 | Torque: 38.0 | Wear: 53
[19:54:21] Step 9   | Risk: 0.0238 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 59
[19:54:21] --- Session Reset ---
[19:54:22] Step 1   | Risk: 0.0205 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1548 | Torque: 38.0 | Wear: 56
[19:54:23] Step 2   | Risk: 0.0102 | Alert: HEALTHY  | Failure: None            | Air: 297.4 | ProcT: 309.4 | RPM: 1620 | Torque: 35.4 | Wear: 51
[19:54:24] Step 3   | Risk: 0.0075 | Alert: HEALTHY  | Failure: None            | Air: 298.1 | ProcT: 308.5 | RPM: 1372 | Torque: 51.1 | Wear: 116
[19:54:24] Step 4   | Risk: 0.2714 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 55
[19:54:25] Step 5   | Risk: 0.2714 | Alert: HEALTHY  | Failure: None            | Air: 297.5 | ProcT: 308.1 | RPM: 1469 | Torque: 44.8 | Wear: 5
[19:54:26] Step 6   | Risk: 0.6033 | Alert: CRITICAL | Failure: TWF             | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 70
[19:54:27] Step 7   | Risk: 0.3485 | Alert: WARNING  | Failure: TWF             | Air: 298.7 | ProcT: 308.5 | RPM: 1420 | Torque: 45.7 | Wear: 143
[19:54:27] Step 8   | Risk: 0.6818 | Alert: CRITICAL | Failure: PWF             | Air: 302.2 | ProcT: 312.3 | RPM: 1498 | Torque: 40.4 | Wear: 82
[19:54:28] Step 9   | Risk: 0.3495 | Alert: WARNING  | Failure: TWF             | Air: 297.4 | ProcT: 308.3 | RPM: 1490 | Torque: 42.6 | Wear: 164
[19:54:29] Step 10  | Risk: 0.6328 | Alert: CRITICAL | Failure: PWF             | Air: 300.4 | ProcT: 310.4 | RPM: 1545 | Torque: 38.0 | Wear: 56
[19:54:29] Step 11  | Risk: 0.3137 | Alert: WARNING  | Failure: TWF             | Air: 298.8 | ProcT: 309.1 | RPM: 1439 | Torque: 39.2 | Wear: 104
[19:54:30] Step 12  | Risk: 0.4234 | Alert: WARNING  | Failure: PWF             | Air: 300.4 | ProcT: 310.5 | RPM: 1547 | Torque: 38.0 | Wear: 62
[19:54:30] Step 13  | Risk: 0.1559 | Alert: HEALTHY  | Failure: None            | Air: 298.7 | ProcT: 309.0 | RPM: 1843 | Torque: 25.8 | Wear: 130
[19:54:31] Step 14  | Risk: 0.4191 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 72
[19:54:32] Step 15  | Risk: 0.3093 | Alert: WARNING  | Failure: TWF             | Air: 297.5 | ProcT: 308.3 | RPM: 1521 | Torque: 38.2 | Wear: 74
[19:54:33] Step 16  | Risk: 0.5870 | Alert: CRITICAL | Failure: PWF             | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 61
[19:54:33] Step 17  | Risk: 0.3188 | Alert: WARNING  | Failure: HDF             | Air: 297.8 | ProcT: 309.4 | RPM: 1445 | Torque: 48.2 | Wear: 10
[19:54:34] Step 18  | Risk: 0.5455 | Alert: CRITICAL | Failure: HDF             | Air: 300.6 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 69
[19:54:35] Step 19  | Risk: 0.2411 | Alert: HEALTHY  | Failure: None            | Air: 297.8 | ProcT: 308.4 | RPM: 1512 | Torque: 39.9 | Wear: 181
[19:54:36] Step 20  | Risk: 0.5304 | Alert: CRITICAL | Failure: PWF             | Air: 300.6 | ProcT: 310.6 | RPM: 1552 | Torque: 38.0 | Wear: 67
[19:54:36] Step 21  | Risk: 0.3039 | Alert: WARNING  | Failure: TWF             | Air: 297.4 | ProcT: 308.3 | RPM: 1431 | Torque: 43.0 | Wear: 113
[19:54:37] Step 22  | Risk: 0.3218 | Alert: WARNING  | Failure: TWF             | Air: 297.4 | ProcT: 309.0 | RPM: 1468 | Torque: 41.4 | Wear: 156
[19:54:37] Step 23  | Risk: 0.3566 | Alert: WARNING  | Failure: PWF             | Air: 308.5 | ProcT: 318.5 | RPM: 1313 | Torque: 49.7 | Wear: 109
[19:54:39] Step 24  | Risk: 0.3561 | Alert: WARNING  | Failure: TWF             | Air: 297.9 | ProcT: 308.6 | RPM: 1468 | Torque: 36.0 | Wear: 168
[19:54:48] Step 25  | Risk: 0.6666 | Alert: CRITICAL | Failure: TWF             | Air: 300.4 | ProcT: 310.4 | RPM: 1552 | Torque: 38.0 | Wear: 57
[19:54:49] Step 26  | Risk: 0.6657 | Alert: CRITICAL | Failure: HDF             | Air: 300.6 | ProcT: 310.6 | RPM: 1553 | Torque: 38.0 | Wear: 68
[19:54:51] Step 27  | Risk: 0.9990 | Alert: CRITICAL | Failure: HDF             | Air: 305.9 | ProcT: 315.9 | RPM: 1388 | Torque: 45.8 | Wear: 98
[19:54:52] Step 28  | Risk: 0.6663 | Alert: CRITICAL | Failure: TWF             | Air: 300.5 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 65
[19:54:53] Step 29  | Risk: 0.4973 | Alert: WARNING  | Failure: TWF             | Air: 300.6 | ProcT: 310.6 | RPM: 1545 | Torque: 38.0 | Wear: 71
[19:54:55] Step 30  | Risk: 0.2449 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 58
[19:54:57] Step 31  | Risk: 0.2446 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1549 | Torque: 38.0 | Wear: 53
[19:54:58] Step 32  | Risk: 0.0947 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1545 | Torque: 38.0 | Wear: 65
[19:54:59] Step 33  | Risk: 0.0223 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 64
[19:55:01] Step 34  | Risk: 0.3456 | Alert: HEALTHY  | Failure: None            | Air: 302.2 | ProcT: 312.3 | RPM: 1498 | Torque: 40.4 | Wear: 82
[19:55:03] Step 35  | Risk: 0.3332 | Alert: WARNING  | Failure: TWF             | Air: 300.5 | ProcT: 310.5 | RPM: 1551 | Torque: 38.0 | Wear: 66
[19:55:04] Step 36  | Risk: 0.3348 | Alert: WARNING  | Failure: HDF             | Air: 300.3 | ProcT: 310.3 | RPM: 1551 | Torque: 38.0 | Wear: 53
[19:55:05] Step 37  | Risk: 0.0320 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 56
[19:55:06] Step 38  | Risk: 0.0369 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 67
[19:55:07] Step 39  | Risk: 0.3601 | Alert: HEALTHY  | Failure: None            | Air: 315.2 | ProcT: 325.2 | RPM: 1110 | Torque: 59.6 | Wear: 138
[19:55:09] Step 40  | Risk: 0.3394 | Alert: WARNING  | Failure: TWF             | Air: 300.6 | ProcT: 310.7 | RPM: 1549 | Torque: 38.0 | Wear: 70
[19:55:11] Step 41  | Risk: 0.6651 | Alert: CRITICAL | Failure: TWF             | Air: 300.6 | ProcT: 310.7 | RPM: 1547 | Torque: 38.0 | Wear: 73
[19:55:12] Step 42  | Risk: 0.6633 | Alert: CRITICAL | Failure: TWF             | Air: 300.7 | ProcT: 310.7 | RPM: 1550 | Torque: 38.0 | Wear: 72
[19:55:14] Step 43  | Risk: 0.6633 | Alert: CRITICAL | Failure: HDF             | Air: 300.7 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 73
[19:55:16] Step 44  | Risk: 0.3372 | Alert: WARNING  | Failure: OSF             | Air: 300.5 | ProcT: 310.5 | RPM: 1548 | Torque: 38.0 | Wear: 63
[19:55:18] Step 45  | Risk: 0.0109 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 55
[19:55:20] Step 46  | Risk: 0.0202 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1553 | Torque: 38.0 | Wear: 63
[19:55:21] Step 47  | Risk: 0.0262 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 70
[19:55:23] Step 48  | Risk: 0.0244 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1549 | Torque: 38.0 | Wear: 53
[19:55:24] Step 49  | Risk: 0.0374 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1554 | Torque: 38.0 | Wear: 70
[19:55:25] Step 50  | Risk: 0.0365 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1546 | Torque: 38.0 | Wear: 68
[19:55:27] Step 51  | Risk: 0.0455 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 73
[19:55:29] Step 52  | Risk: 0.0393 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 72
[19:55:30] Step 53  | Risk: 0.0347 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1549 | Torque: 38.0 | Wear: 59
[19:55:32] Step 54  | Risk: 0.0273 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1549 | Torque: 38.0 | Wear: 55
[19:55:33] Step 55  | Risk: 0.0201 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 58
[19:55:35] Step 56  | Risk: 0.0220 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1546 | Torque: 38.0 | Wear: 64
[19:55:36] Step 57  | Risk: 0.0372 | Alert: HEALTHY  | Failure: None            | Air: 300.7 | ProcT: 310.7 | RPM: 1554 | Torque: 38.0 | Wear: 74
[19:55:38] Step 58  | Risk: 0.0321 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1550 | Torque: 38.0 | Wear: 54
[19:55:39] Step 59  | Risk: 0.0313 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.3 | RPM: 1550 | Torque: 38.0 | Wear: 52
[19:55:41] Step 60  | Risk: 0.0894 | Alert: HEALTHY  | Failure: None            | Air: 301.0 | ProcT: 311.0 | RPM: 1540 | Torque: 38.2 | Wear: 77
[19:55:42] Step 61  | Risk: 0.0875 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 53
[19:55:44] Step 62  | Risk: 0.0972 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1553 | Torque: 38.0 | Wear: 64
[19:55:46] Step 63  | Risk: 0.0247 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.3 | RPM: 1552 | Torque: 38.0 | Wear: 50
[19:55:47] Step 64  | Risk: 0.0313 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.5 | RPM: 1554 | Torque: 38.0 | Wear: 60
[19:55:50] Step 65  | Risk: 0.0254 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1551 | Torque: 38.0 | Wear: 66
[19:55:51] Step 66  | Risk: 0.0324 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1550 | Torque: 38.0 | Wear: 69
[19:55:53] Step 67  | Risk: 0.0295 | Alert: HEALTHY  | Failure: None            | Air: 300.4 | ProcT: 310.4 | RPM: 1547 | Torque: 38.0 | Wear: 57
[19:55:55] Step 68  | Risk: 0.0345 | Alert: HEALTHY  | Failure: None            | Air: 300.6 | ProcT: 310.6 | RPM: 1549 | Torque: 38.0 | Wear: 67
[19:55:56] Step 69  | Risk: 0.0259 | Alert: HEALTHY  | Failure: None            | Air: 300.3 | ProcT: 310.4 | RPM: 1550 | Torque: 38.0 | Wear: 54
[19:55:57] Step 70  | Risk: 0.0302 | Alert: HEALTHY  | Failure: None            | Air: 300.5 | ProcT: 310.5 | RPM: 1550 | Torque: 38.0 | Wear: 64
[19:55:58] Step 71  | Risk: 0.3478 | Alert: HEALTHY  | Failure: None            | Air: 310.3 | ProcT: 320.2 | RPM: 1261 | Torque: 52.1 | Wear: 117
[19:56:00] Step 72  | Risk: 0.3435 | Alert: WARNING  | Failure: TWF             | Air: 300.4 | ProcT: 310.4 | RPM: 1545 | Torque: 38.0 | Wear: 56
[19:56:02] Step 73  | Risk: 0.6297 | Alert: CRITICAL | Failure: TWF             | Air: 300.4 | ProcT: 310.4 | RPM: 1545 | Torque: 38.0 | Wear: 56
[19:56:03] Step 74  | Risk: 0.6101 | Alert: CRITICAL | Failure: TWF             | Air: 300.6 | ProcT: 310.6 | RPM: 1547 | Torque: 38.0 | Wear: 71
